District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
HSE 077,Locality: 760 RICHMOND CITY,0509,509 - FIVE HUNDRED NINE,"2,150",176,"2,326",,1,2,1,13,"28,319","1,943","30,262",52,19,27,33,23,"51,103","3,058","54,161",231,65,60,54
HSE 077,Locality: 760 RICHMOND CITY,0810,810 - EIGHT HUNDRED TEN,"1,777",135,"1,912",2,,1,4,13,"28,319","1,943","30,262",52,19,27,33,23,"51,103","3,058","54,161",231,65,60,54
HSE 077,Locality: 760 RICHMOND CITY,0812,812 - EIGHT HUNDRED TWELVE,"2,864",143,"3,007",4,,,1,13,"28,319","1,943","30,262",52,19,27,33,23,"51,103","3,058","54,161",231,65,60,54
HSE 077,Locality: 760 RICHMOND CITY,0814,814 - EIGHT HUNDRED FOURTEEN,"1,483",65,"1,548",2,,,2,13,"28,319","1,943","30,262",52,19,27,33,23,"51,103","3,058","54,161",231,65,60,54
HSE 077,Locality: 760 RICHMOND CITY,0902,902 - NINE HUNDRED TWO,874,97,971,2,,1,3,13,"28,319","1,943","30,262",52,19,27,33,23,"51,103","3,058","54,161",231,65,60,54
HSE 077,Locality: 760 RICHMOND CITY,0903,903 - NINE HUNDRED THREE,"2,242",150,"2,392",3,1,1,3,13,"28,319","1,943","30,262",52,19,27,33,23,"51,103","3,058","54,161",231,65,60,54
HSE 077,Locality: 760 RICHMOND CITY,0908,908 - NINE HUNDRED EIGHT,"2,291",238,"2,529",3,,3,5,13,"28,319","1,943","30,262",52,19,27,33,23,"51,103","3,058","54,161",231,65,60,54
HSE 077,Locality: 760 RICHMOND CITY,0909,909 - NINE HUNDRED NINE,"2,353",181,"2,534",5,2,1,5,13,"28,319","1,943","30,262",52,19,27,33,23,"51,103","3,058","54,161",231,65,60,54
HSE 077,Locality: 760 RICHMOND CITY,0910,910 - NINE HUNDRED TEN,"2,138",116,"2,254",11,,,5,13,"28,319","1,943","30,262",52,19,27,33,23,"51,103","3,058","54,161",231,65,60,54
HSE 077,Locality: 760 RICHMOND CITY,0911,911 - NINE HUNDRED ELEVEN,"1,857",105,"1,962",4,,,1,13,"28,319","1,943","30,262",52,19,27,33,23,"51,103","3,058","54,161",231,65,60,54
HSE 078,Locality: 760 RICHMOND CITY,0101,101 - ONE HUNDRED ONE,"1,204",194,"1,398",2,6,8,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0102,102 - ONE HUNDRED TWO,"1,288",43,"1,331",,1,6,1,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0104,104 - ONE HUNDRED FOUR,"2,001",75,"2,076",4,2,4,1,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0105,105 - ONE HUNDRED FIVE,"1,882",88,"1,970",2,3,9,1,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0106,106 - ONE HUNDRED SIX,"2,098",74,"2,172",4,12,4,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0111,111 - ONE HUNDRED ELEVEN,"1,759",67,"1,826",5,3,11,2,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0112,112 - ONE HUNDRED TWELVE,"1,518",75,"1,593",2,8,6,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0113,113 - ONE HUNDRED THIRTEEN,"2,899",216,"3,115",4,11,10,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0114,114 - ONE HUNDRED FOURTEEN,"2,786",215,"3,001",6,13,16,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0115,115 - ONE HUNDRED FIFTEEN,"1,521",64,"1,585",1,4,8,1,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0204,204 - TWO HUNDRED FOUR,"2,123",214,"2,337",7,4,4,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0206,206 - TWO HUNDRED SIX,"1,333",175,"1,508",1,8,3,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0207,207 - TWO HUNDRED SEVEN,"2,546",219,"2,765",7,15,16,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0208,208 - TWO HUNDRED EIGHT,"2,759",219,"2,978",3,15,12,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0214,214 - TWO HUNDRED FOURTEEN,"1,909",392,"2,301",5,2,4,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0215,215 - TWO HUNDRED FIFTEEN,"2,525",195,"2,720",2,4,1,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0216,216 - TWO HUNDRED SIXTEEN,702,109,811,1,1,2,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0307,307 - THREE HUNDRED SEVEN,"3,481",158,"3,639",6,11,17,3,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0308,308 - THREE HUNDRED EIGHT,"1,844",94,"1,938",1,6,8,2,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0309,309 - THREE HUNDRED NINE,"1,169",126,"1,295",2,2,4,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0311,311 - THREE HUNDRED ELEVEN,535,66,601,1,,2,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0409,409 - FOUR HUNDRED NINE,"2,031",76,"2,107",7,6,7,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0410,410 - FOUR HUNDRED TEN,"2,302",145,"2,447",5,3,2,3,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0413,413 - FOUR HUNDRED THIRTEEN,"1,910",68,"1,978",4,5,6,1,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0414,414 - FOUR HUNDRED FOURTEEN,"2,144",66,"2,210",3,6,5,1,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0415,415 - FOUR HUNDRED FIFTEEN,"1,977",146,"2,123",7,7,3,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0501,501 - FIVE HUNDRED ONE,"2,576",156,"2,732",1,10,11,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0503,503 - FIVE HUNDRED THREE,"2,739",185,"2,924",1,6,4,2,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0504,504 - FIVE HUNDRED FOUR,"3,021",347,"3,368",9,9,6,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0505,505 - FIVE HUNDRED FIVE,"1,861",202,"2,063",5,6,2,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 078,Locality: 760 RICHMOND CITY,0607,607 - SIX HUNDRED SEVEN,"2,056",398,"2,454",8,4,2,,31,"62,499","4,867","67,366",116,193,203,18,31,"62,499","4,867","67,366",116,193,203,18
HSE 079,Locality: 760 RICHMOND CITY,0213,213 - TWO HUNDRED THIRTEEN,"2,826",347,"3,173",5,5,1,,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0301,301 - THREE HUNDRED ONE,"1,481",109,"1,590",2,,,3,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0302,302 - THREE HUNDRED TWO,"1,502",101,"1,603",3,1,2,1,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0303,303 - THREE HUNDRED THREE,"1,243",75,"1,318",1,1,1,2,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0304,304 - THREE HUNDRED FOUR,"2,290",145,"2,435",5,2,2,2,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0305,305 - THREE HUNDRED FIVE,"2,204",192,"2,396",4,1,,,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0306,306 - THREE HUNDRED SIX,"1,282",275,"1,557",3,1,,,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0310,310 - THREE HUNDRED TEN,973,113,"1,086",,,,2,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0508,508 - FIVE HUNDRED EIGHT,"1,266",91,"1,357",2,8,1,,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0510,510 - FIVE HUNDRED TEN,"2,576",170,"2,746",2,2,2,2,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0602,602 - SIX HUNDRED TWO,"2,216",195,"2,411",3,,1,4,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0603,603 - SIX HUNDRED THREE,"1,529",124,"1,653",2,,,1,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0604,604 - SIX HUNDRED FOUR,"1,682",153,"1,835",2,,,2,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0606,606 - SIX HUNDRED SIX,"2,432",166,"2,598",2,1,1,3,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0609,609 - SIX HUNDRED NINE,"2,288",319,"2,607",8,2,1,2,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0610,610 - SIX HUNDRED TEN,"2,029",125,"2,154",3,,,3,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0611,611 - SIX HUNDRED ELEVEN,"2,049",197,"2,246",7,3,1,,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0701,701 - SEVEN HUNDRED ONE,"1,851",179,"2,030",2,,,4,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0702,702 - SEVEN HUNDRED TWO,"2,102",159,"2,261",2,2,2,2,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0703,703 - SEVEN HUNDRED THREE,"2,294",165,"2,459",2,1,1,2,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0705,705 - SEVEN HUNDRED FIVE,"2,001",158,"2,159",3,4,2,1,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0706,706 - SEVEN HUNDRED SIX,"3,256",219,"3,475",2,3,1,3,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0707,707 - SEVEN HUNDRED SEVEN,"3,475",267,"3,742",8,7,8,1,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0708,708 - SEVEN HUNDRED EIGHT,"1,845",311,"2,156",6,1,2,,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0709,709 - SEVEN HUNDRED NINE,"1,515",204,"1,719",5,5,2,,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0802,802 - EIGHT HUNDRED TWO,"1,898",113,"2,011",3,,,4,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0806,806 - EIGHT HUNDRED SIX,"2,458",221,"2,679",,,,4,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 079,Locality: 760 RICHMOND CITY,0811,811 - EIGHT HUNDRED ELEVEN,"2,352",156,"2,508",1,,1,3,28,"56,915","5,049","61,964",88,50,32,51,28,"56,915","5,049","61,964",88,50,32,51
HSE 080,Locality: 087 HENRICO COUNTY,0102,102 - DUMBARTON,"3,672",193,"3,865",46,8,2,,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0104,104 - GREENDALE,"1,761",71,"1,832",14,1,1,1,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0105,105 - HERMITAGE,"2,066",63,"2,129",13,3,1,2,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0106,106 - HOLLADAY,"1,650",56,"1,706",5,1,5,1,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0109,109 - JOHNSON,"2,267",79,"2,346",31,3,4,2,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0111,111 - MAUDE TREVVETT,"4,153",186,"4,339",57,6,5,1,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0116,116 - Holding Tank for 105,"1,467",94,"1,561",29,1,1,1,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0201,201 - AZALEA,"3,742",230,"3,972",40,,,9,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0202,202 - BELMONT,"2,904",113,"3,017",33,3,2,4,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0203,203 - BROOKLAND,"1,380",52,"1,432",11,5,1,,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0204,204 - CANTERBURY,670,4,674,1,1,1,,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0205,205 - CENTRAL GARDENS,"2,935",99,"3,034",32,1,,7,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0206,206 - CHAMBERLAYNE,"2,651",58,"2,709",16,1,3,3,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0208,208 - ESSEX VILLAGE,"1,141",66,"1,207",9,,,2,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0209,209 - FAIRFIELD,"2,223",175,"2,398",28,1,,3,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0210,210 - GLEN LEA,"1,917",70,"1,987",20,1,,2,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0211,211 - GREENWOOD,906,26,932,10,,,,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0212,212 - HIGHLAND GARDENS,"1,209",36,"1,245",9,2,2,1,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0213,213 - HOLLYBROOK,"1,011",40,"1,051",10,1,2,2,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0214,214 - HUNGARY,"1,802",57,"1,859",18,3,2,2,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0215,215 - LAKESIDE,"3,936",132,"4,068",29,8,4,2,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0217,217 - MAPLEWOOD,"3,015",80,"3,095",31,2,1,4,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0218,218 - MOODY,524,19,543,4,2,2,,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0220,220 - NORTH PARK,941,55,996,12,2,3,,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0221,221 - OAKVIEW,222,9,231,,,,1,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0223,223 - RATCLIFFE,"3,866",142,"4,008",39,2,2,1,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0224,224 - STRATFORD HALL,452,17,469,2,,,1,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0225,225 - WILDER,"2,031",46,"2,077",21,4,1,,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 080,Locality: 087 HENRICO COUNTY,0503,503 - CEDAR FORK,"2,022",62,"2,084",22,1,2,4,29,"58,536","2,330","60,866",592,63,47,56,29,"58,536","2,330","60,866",592,63,47,56
HSE 081,Locality: 036 CHARLES CITY COUNTY,0101,101 - PRECINCT 1-1,"1,981",36,"2,017",15,1,5,3,3,"5,636",102,"5,738",34,7,11,9,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 036 CHARLES CITY COUNTY,0201,201 - PRECINCT 2-1,"1,794",25,"1,819",7,2,,5,3,"5,636",102,"5,738",34,7,11,9,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 036 CHARLES CITY COUNTY,0301,301 - PRECINCT 3-1,"1,861",41,"1,902",12,4,6,1,3,"5,636",102,"5,738",34,7,11,9,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 041 CHESTERFIELD COUNTY,0101,101 - BELLWOOD,"2,549",165,"2,714",30,3,,,3,"6,060",392,"6,452",61,6,2,5,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 041 CHESTERFIELD COUNTY,0105,105 - DREWRYS BLUFF,"2,976",202,"3,178",23,2,2,5,3,"6,060",392,"6,452",61,6,2,5,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 041 CHESTERFIELD COUNTY,0220,220 - FALLING CREEK EAST,535,25,560,8,1,,,3,"6,060",392,"6,452",61,6,2,5,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0207,207 - EASTBOURNE,"1,201",25,"1,226",15,,1,3,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0501,501 - ADAMS,"2,725",68,"2,793",23,4,,3,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0502,502 - ANTIOCH,"1,955",38,"1,993",14,,2,2,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0504,504 - CHICKAHOMINY,"2,699",60,"2,759",24,1,,2,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0505,505 - DONAHOE,"2,072",55,"2,127",25,1,,1,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0506,506 - DOREY,"3,116",82,"3,198",46,4,1,5,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0507,507 - EANES,"3,515",136,"3,651",41,6,3,3,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0508,508 - ELKO,766,18,784,7,,1,1,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0509,509 - HIGHLAND SPRINGS,"2,470",86,"2,556",23,2,,4,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0510,510 - LABURNUM,"2,599",94,"2,693",24,,1,7,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0511,511 - MEHFOUD,"2,254",64,"2,318",39,2,2,4,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0512,512 - MONTROSE,"2,969",109,"3,078",27,1,2,3,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0513,513 - NINE MILE,"1,437",58,"1,495",12,3,1,1,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0514,514 - PLEASANTS,"3,709",119,"3,828",32,1,,5,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0515,515 - ROLFE,"3,643",109,"3,752",50,4,1,7,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0516,516 - SANDSTON,"2,307",73,"2,380",27,,2,1,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0517,517 - SULLIVANS,"3,648",109,"3,757",28,1,1,2,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0518,518 - TOWN HALL,"1,035",19,"1,054",9,1,1,2,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 081,Locality: 087 HENRICO COUNTY,0519,519 - WHITLOCKS,"2,302",51,"2,353",28,4,1,2,19,"46,422","1,373","47,795",494,35,20,58,25,"58,118","1,867","59,985",589,48,33,72
HSE 082,Locality: 053 DINWIDDIE COUNTY,0101,101 - WHITE OAK,735,20,755,9,,,2,11,"17,959",617,"18,576",197,14,5,14,31,"61,102","2,657","63,759","1,133",77,17,56
HSE 082,Locality: 053 DINWIDDIE COUNTY,0102,102 - ROCKY RUN,"1,343",52,"1,395",11,,,,11,"17,959",617,"18,576",197,14,5,14,31,"61,102","2,657","63,759","1,133",77,17,56
HSE 082,Locality: 053 DINWIDDIE COUNTY,0103,103 - CHURCH ROAD,"1,886",37,"1,923",15,1,,1,11,"17,959",617,"18,576",197,14,5,14,31,"61,102","2,657","63,759","1,133",77,17,56
HSE 082,Locality: 053 DINWIDDIE COUNTY,0201,201 - ROHOIC,"1,192",60,"1,252",27,,,3,11,"17,959",617,"18,576",197,14,5,14,31,"61,102","2,657","63,759","1,133",77,17,56
HSE 082,Locality: 053 DINWIDDIE COUNTY,0202,202 - SUTHERLAND,"2,874",92,"2,966",32,8,1,3,11,"17,959",617,"18,576",197,14,5,14,31,"61,102","2,657","63,759","1,133",77,17,56
